sweep,filename,rpot_ohm,dt_s,n_samples,u_r_total_ohm,uncertainty_status,CH1_quantum_V,CH1_quantum_grid_consistency,CH1_u_quantization_V,CH1_dc_reading_limit_V,CH2_quantum_V,CH2_quantum_grid_consistency,CH2_u_quantization_V,CH2_dc_reading_limit_V,CH3_quantum_V,CH3_quantum_grid_consistency,CH3_u_quantization_V,CH3_dc_reading_limit_V,u_r_block_5ms_ohm,u_r_block_10ms_ohm,u_r_block_ohm,block_ci95_low_ohm,block_ci95_high_ohm,block_duration_selected_s
back,trace11.csv,319.46,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.080402,1.0,0.02321005817169215,,0.05063416780697567,0.04289058894797909,0.05063416780697567,319.3574359659767,319.5503754027092,0.005
back,trace12.csv,356.14,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.080402,1.0,0.02321005817169215,,0.04740965134201849,0.04202114639596621,0.04740965134201849,356.05430739705173,356.23548636170887,0.005
back,trace13.csv,395.55,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.080402,1.0,0.02321005817169215,,0.054272371359481084,0.05478994865466673,0.05478994865466673,395.4259101633708,395.65354540633285,0.01
back,trace14.csv,433.91,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.080402,1.0,0.02321005817169215,,0.0523897406947271,0.04891991986259766,0.0523897406947271,433.8150649919485,434.02011377139337,0.005
back,trace15.csv,453.15,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.080402,1.0,0.02321005817169215,,0.05649585041872628,0.05652891235782657,0.05652891235782657,453.0361561968028,453.25740899881043,0.01
back,trace16.csv,469.73,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.080402,1.0,0.02321005817169215,,0.08040199999999997,1.0,0.02321005817169214,,0.080402,1.0,0.02321005817169215,,0.06100776842921482,0.06470716961573002,0.06470716961573002,469.6018868242775,469.858254843998,0.01
back,trace17.csv,485.59,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.080402,1.0,0.02321005817169215,,0.08040199999999997,1.0,0.02321005817169214,,0.080402,1.0,0.02321005817169215,,0.05039735957724935,0.05100304748259321,0.05100304748259321,485.491961388192,485.6945012555563,0.01
back,trace18.csv,500.52,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.080402,1.0,0.02321005817169215,,0.08040199999999997,1.0,0.02321005817169214,,0.080402,1.0,0.02321005817169215,,0.062352051262978825,0.0565533967195506,0.062352051262978825,500.3968350482623,500.6383811547965,0.005
back,trace19.csv,515.68,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.080402,1.0,0.02321005817169215,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999999,1.0,0.023210058171692142,,0.056492186461519066,0.05462352519862167,0.056492186461519066,515.5668404036563,515.7928316879795,0.005
back,trace20.csv,533.05,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.080402,1.0,0.02321005817169215,,0.08040199999999997,1.0,0.02321005817169214,,0.080402,1.0,0.02321005817169215,,0.06021690238330149,0.05998762385828708,0.06021690238330149,532.939919280396,533.175174479884,0.005
