filename,rpot_ohm,residual_pct,status
trace351.csv,438.94,0.494,ok
trace352.csv,437.57,0.5,ok
trace353.csv,435.71,0.499,ok
trace354.csv,433.52,0.499,ok
trace355.csv,432.75,0.5,ok
trace356.csv,432.28,0.5,ok
trace357.csv,429.5,0.51,ok
trace358.csv,427.39,0.509,ok
trace359.csv,423.41,0.512,ok
trace360.csv,420.85,0.52,ok
trace361.csv,418.8,0.52,ok
trace362.csv,415.6,0.522,ok
trace363.csv,412.78,0.531,ok
trace364.csv,408.98,0.532,ok
trace365.csv,405.89,0.543,ok
trace366.csv,400.89,0.547,ok
trace367.csv,399.99,0.542,ok
trace368.csv,397.48,0.554,ok
trace369.csv,394.47,0.554,ok
trace370.csv,391.43,0.566,ok
trace371.csv,387.98,0.566,ok
trace372.csv,386.84,0.573,ok
trace373.csv,386.4,0.571,ok
trace374.csv,384.95,0.569,ok
trace375.csv,383.03,0.577,ok
trace376.csv,380.79,0.578,ok
trace377.csv,378.01,0.59,ok
trace378.csv,377.6,0.591,ok
trace379.csv,375.79,0.595,ok
trace380.csv,374.1,0.593,ok
trace381.csv,373.37,0.594,ok
trace382.csv,371.68,0.601,ok
trace383.csv,370.14,0.601,ok
trace384.csv,369.29,0.601,ok
trace385.csv,367.02,0.606,ok
trace386.csv,364.02,0.607,ok
trace387.csv,362.79,0.608,ok
trace388.csv,360.78,0.616,ok
trace389.csv,358.93,0.617,ok
trace390.csv,357.12,0.624,ok
trace391.csv,354.34,0.624,ok
trace392.csv,352.7,0.627,ok
trace393.csv,350.07,0.637,ok
trace394.csv,348.69,0.637,ok
trace395.csv,347.07,0.639,ok
trace396.csv,345.6,0.641,ok
trace397.csv,343.06,0.66,ok
trace398.csv,340.38,0.662,ok
trace399.csv,338.6,0.679,ok
trace400.csv,334.08,0.788,ok
trace401.csv,331.51,0.808,ok
trace402.csv,327.83,0.811,ok
trace403.csv,327.91,1.004,ok
trace404.csv,317.72,1.009,ok
trace405.csv,314.71,0.955,ok
trace406.csv,314.04,0.323,ok
trace407.csv,290.39,0.324,ok
trace408.csv,274.35,0.324,ok
trace409.csv,249.45,0.323,ok
trace410.csv,220.33,0.326,ok
trace411.csv,190.97,0.324,ok
trace412.csv,172.17,0.325,ok
trace413.csv,148.92,0.324,ok
trace414.csv,121.48,0.324,ok
