rpot_ohm,initial_v1_V,max_v
305.0,1,7.010829900909486
305.0,1,7.010817136249853
305.0,1,7.010832984301166
305.0,1,7.010834564503187
305.0,1,7.010836505595172
305.0,1,7.010837339666804
305.0,1,7.010816705480057
305.0,1,7.010826489621022
305.0,1,7.010825481376317
305.0,1,7.010840272845402
305.0,1,7.010840154407163
305.0,1,7.010825285562292
305.0,1,7.010830831187121
305.0,1,7.010815889366657
305.0,1,7.010831961022777
305.0,1,7.010833762558723
305.0,1,7.010837563399549
305.0,1,7.010837932621808
305.0,1,7.010817263780636
305.0,1,7.010825779486018
305.0,1,7.01082481856116
305.0,1,7.010839973130769
305.0,1,7.01084009962139
305.0,1,7.010826745880762
305.0,1,7.010831762612312
305.0,1,7.010814653659184
305.0,1,7.010830986479034
305.0,1,7.010832833753827
305.0,1,7.010838355510521
305.0,1,7.010838398142907
305.0,1,7.010817756870386
305.0,1,7.01082504742622
305.0,1,7.010824185322217
305.0,1,7.01083969206086
305.0,1,7.010839882784679
305.0,1,7.010828111451676
305.0,1,7.010832644749683
305.0,1,7.01081347481765
305.0,1,7.010830143517303
305.0,1,7.0108316786577225
305.0,1,7.010838716692028
305.0,1,7.010838657011646
305.0,1,7.010818113173198
305.0,1,7.010824402694144
305.0,1,7.010823043024766
306.0,1,7.010337973711039
306.0,1,7.010334940690936
306.0,1,7.010312041095332
306.0,1,7.0103281959567845
306.0,1,7.010325980105683
306.0,1,7.0103363269481305
306.0,1,7.010333742532801
306.0,1,7.010310176782229
306.0,1,7.010330019071181
306.0,1,7.0103296892052684
306.0,1,7.010330959125745
306.0,1,7.010330791664922
306.0,1,7.010312228645594
306.0,1,7.010333027530821
306.0,1,7.0103327276307414
306.0,1,7.010325122085574
306.0,1,7.010327027034322
306.0,1,7.0103182589698605
306.0,1,7.010338210128728
306.0,1,7.010335662920824
306.0,1,7.010319353607023
306.0,1,7.010323222880225
306.0,1,7.010320101642453
306.0,1,7.010338438498958
306.0,1,7.010335289977281
306.0,1,7.01031255970764
306.0,1,7.010327130317267
306.0,1,7.010324708024182
306.0,1,7.010337055737237
306.0,1,7.010334196002873
306.0,1,7.010310746765215
306.0,1,7.010329887783404
306.0,1,7.0103291855551
306.0,1,7.010332721673385
306.0,1,7.010331739724931
306.0,1,7.01031042156354
306.0,1,7.010331578613232
306.0,1,7.010331603534529
306.0,1,7.010326551967176
306.0,1,7.010328006417628
306.0,1,7.010316947149978
306.0,1,7.010336857098234
306.0,1,7.0103351480387595
306.0,1,7.010321060691007
306.0,1,7.010324291891181
306.0,1,7.010320217621422
306.0,1,7.010339304502338
306.0,1,7.010335835572055
306.0,1,7.010314104362663
306.0,1,7.010326053270061
306.0,1,7.010323415578345
306.0,1,7.010337480363139
306.0,1,7.010334510367942
306.0,1,7.010311256112674
306.0,1,7.010329613197534
306.0,1,7.010328274847301
306.0,1,7.010334309077998
306.0,1,7.010332605394365
306.0,1,7.010309330722603
306.0,1,7.010330459166988
306.0,1,7.010330627804905
306.0,1,7.010328096832909
306.0,1,7.010329046560785
306.0,1,7.010315159038129
306.0,1,7.010335406844492
306.0,1,7.010334411227158
306.0,1,7.0103226842144
306.0,1,7.010325368550685
306.0,1,7.010319541517592
306.0,1,7.010338987943645
306.0,1,7.010335816974116
306.0,1,7.010316150726175
306.0,1,7.010324755792866
306.0,1,7.010322031030315
306.0,1,7.010337779129925
306.0,1,7.010334771241264
306.0,1,7.010311732506954
306.0,1,7.010328897824968
306.0,1,7.010326808775686
306.0,1,7.0103355832542
306.0,1,7.010333319252477
306.0,1,7.010309744910538
306.0,1,7.010330075653453
306.0,1,7.010330003380422
306.0,1,7.01032980494239
306.0,1,7.010330158984309
306.0,1,7.010313408259814
306.0,1,7.010333975086422
306.0,1,7.01033341592424
306.0,1,7.010324175061298
306.0,1,7.010326380446805
306.0,1,7.0103188410433255
306.0,1,7.010338662097867
306.0,1,7.010335793230705
306.0,1,7.0103181309726
306.0,1,7.010323491827086
306.0,1,7.010320665302539
306.0,1,7.010338083278357
306.0,1,7.010335035661263
306.0,1,7.010312209120538
306.0,1,7.0103278185700235
306.0,1,7.010325533955164
306.0,1,7.010336629669222
307.0,1,7.009829864259441
307.0,1,7.009826591769725
307.0,1,7.009814858007901
307.0,1,7.009838322066243
307.0,1,7.009831722103761
307.0,1,7.009806053197472
307.0,1,7.009830035839221
307.0,1,7.009827716949174
307.0,1,7.009820498367655
307.0,1,7.00982135435332
307.0,1,7.009817921836219
307.0,1,7.009833047475431
307.0,1,7.0098285444724775
