sweep,filename,n_samples,duration_s,status,reason,rpot_ohm,residual_pct,divider_difference_ohm,maxima,peak_count_matches,max_peak_difference_V,clip_pct
forward,trace119.csv,500000,0.19999963999999998,ok,,730.996811782096,0.5782197942437208,-0.0031882179040394476,566.0,True,4.99713021961945e-07,0.016
forward,trace120.csv,500000,0.19999963999999998,ok,,730.4504177253657,0.578748095491555,0.00041772536565076734,565.0,True,4.997393983630083e-07,0.009
forward,trace121.csv,500000,0.19999963999999998,ok,,729.4763938721285,0.5803629407039184,-0.0036061278715351364,566.0,True,4.994260195956279e-07,0.0316
forward,trace122.csv,500000,0.19999963999999998,ok,,728.1801780977838,0.5857179140797256,0.00017809778387345432,566.0,True,4.992643840018296e-07,0.0948
forward,trace123.csv,500000,0.19999963999999998,ok,,729.3544359412914,0.5801450763784424,0.004435941291376366,566.0,True,4.991687316546756e-07,0.065
forward,trace124.csv,500000,0.19999963999999998,ok,,729.1139586410823,0.574183211559727,0.0039586410822494145,566.0,True,4.999505076597188e-07,0.0446
forward,trace125.csv,500000,0.19999963999999998,ok,,728.3107581652537,0.5843593041105696,0.0007581652537282935,566.0,True,4.981626127165129e-07,0.0934
forward,trace126.csv,500000,0.19999963999999998,ok,,727.6155418643386,0.5833346580532925,-0.004458135661366214,566.0,True,4.994369116884112e-07,0.0386
forward,trace127.csv,500000,0.19999963999999998,ok,,726.306395441336,0.5776937284506631,-0.003604558663937496,566.0,True,4.987003054401917e-07,0.079
forward,trace128.csv,500000,0.19999963999999998,ok,,725.9510808459773,0.5847919036893008,0.00108084597729885,566.0,True,4.976282287905143e-07,0.0004
forward,trace129.csv,500000,0.19999963999999998,ok,,725.2772089029153,0.5780627290507222,-0.002791097084696048,566.0,True,4.993171830447451e-07,0.2164
forward,trace130.csv,500000,0.19999963999999998,ok,,724.7079649485474,0.5802539227614297,-0.0020350514525944163,566.0,True,4.992248004986877e-07,0.2382
forward,trace131.csv,500000,0.19999963999999998,ok,,724.9394168960799,0.5766995684098424,-0.0005831039201211752,566.0,True,4.989480448663874e-07,0.272
forward,trace132.csv,500000,0.19999963999999998,ok,,724.698419172233,0.5783228100416619,-0.001580827767043047,566.0,True,4.998598071154214e-07,0.0404
forward,trace133.csv,500000,0.19999963999999998,ok,,723.9332902883534,0.5791473867351263,0.0032902883534688954,566.0,True,4.992973932083089e-07,0.2912
forward,trace134.csv,500000,0.19999963999999998,ok,,723.4965837398167,0.5778885492729755,-0.003416260183257691,566.0,True,4.982510320994393e-07,0.0024
forward,trace135.csv,500000,0.19999963999999998,ok,,722.6334873019679,0.5786096705687941,0.00348730196787983,566.0,True,4.991918246544103e-07,0.0054
forward,trace136.csv,500000,0.19999963999999998,ok,,721.8290633124737,0.5764926373950741,-0.0009366875262912799,566.0,True,4.994289945006725e-07,0.0688
forward,trace137.csv,500000,0.19999963999999998,ok,,721.1410274937177,0.579655686952061,0.0010274937177428,566.0,True,4.996734365714239e-07,0.0584
forward,trace138.csv,500000,0.19999963999999998,ok,,720.0272152628178,0.5840971387229388,-0.002784737182196295,566.0,True,4.984562227416944e-07,0.0014
forward,trace139.csv,500000,0.19999963999999998,ok,,719.1411051457866,0.5839318189025421,0.0011051457865960401,566.0,True,4.992686779697886e-07,0.0996
forward,trace140.csv,500000,0.19999963999999998,ok,,718.6011473730617,0.5872127772303304,0.001147373061712642,570.0,True,4.997730906897146e-07,0.3678
forward,trace141.csv,500000,0.19999963999999998,ok,,717.1969665816653,0.5802623318899083,-0.0030334183347804355,570.0,True,4.999054248333579e-07,0.0958
forward,trace142.csv,500000,0.19999963999999998,ok,,717.0236278985421,0.5786618590522973,0.003627898542163166,570.0,True,4.980884869693059e-07,0.2016
forward,trace143.csv,500000,0.19999963999999998,ok,,715.8054486176586,0.5800140655048067,-0.00455138234133301,570.0,True,4.995272813168583e-07,0.0008
forward,trace144.csv,500000,0.19999963999999998,ok,,715.4472893432859,0.5798897779729902,-0.002710656714157267,570.0,True,4.995272815389029e-07,0.4226
forward,trace145.csv,500000,0.19999963999999998,ok,,714.5235732243367,0.5868169829009895,0.0035732243367192495,570.0,True,4.99999975867027e-07,0.1396
forward,trace146.csv,500000,0.19999963999999998,ok,,713.6854410739764,0.5861229061802743,-0.004558926023605636,570.0,True,4.99415766130884e-07,0.0334
forward,trace147.csv,500000,0.19999963999999998,ok,,713.5803229583664,0.5793310194902669,0.0003229583663824087,570.0,True,4.994611450363784e-07,0.0302
forward,trace148.csv,500000,0.19999963999999998,ok,,712.5433553410069,0.584383206383439,0.0033553410069089296,568.0,True,4.995912905661481e-07,0.2354
forward,trace149.csv,500000,0.19999963999999998,ok,,712.0568555380553,0.5842487555300787,-0.0031444619446574507,568.0,True,4.999433151908761e-07,0.1914
forward,trace150.csv,500000,0.19999963999999998,ok,,711.1274704135601,0.5859319632120283,-0.002529586439891318,568.0,True,4.999702936103745e-07,0.0256
